"","AQIM_CARGO_ID","CARGO_FORM","CALENDAR_YR","CARGO_CATG","ORIGIN","CITY","STATE","QUANTITY","UNIT","INSP_QUANTITY","INSP_UNIT","INSP_METHOD","AG_RISK_FL","INTENDED_USE","COMMODITY_LIST","LOCATION","PORT_CD","ENTRY_NUM","CARGO_COMMODITY_ID","AQIM_COMMODITY","QUANTITY.y","UNIT.y","FND_IN_CARGO","PROHIBITED_FL","TREATMENT_FL","SMUGGLED_FL","PEST_FL","PEST_DATA","CONTAMNT_FL","CONTAMINENT","CREATE_DT","kstar","QUANTITY_INSP_UNITS","HYPER_SAMP_SIZE"
"2731","22926AC","Air Cargo",2018,"Perishable","THA","COLLEGE POINT","NY",74,"Box/Carton",24,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","NY JFK CBP",4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,74,24
"2732","22928AC","Air Cargo",2018,"Perishable","THA","EL GRANADA","CA",89,"Box/Carton",25,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,89,25
"2733","22931AC","Air Cargo",2018,"Perishable","THA","HERCULES","CA",68,"Box/Carton",24,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68,24
"2734","22932AC","Air Cargo",2018,"Perishable","NLD","ARLINGTON","TX",56,"Box/Carton",23,"Box/Carton","Hypergeometric Sample","N","","Rosa sp., CF","TX Dallas/Ft. Worth CBP",5501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56,23
"2735","22946AC","Air Cargo",2018,"Perishable","THA","EL GRANADA","CA",130,"Box/Carton",26,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,130,26
"2736","22947AC","Air Cargo",2018,"Perishable","THA","SAN BRUNO","CA",177,"Box/Carton",27,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,177,27
"2737","22951AC","Air Cargo",2018,"Perishable","MYS","SAN FRANCISCO","CA",8,"Box/Carton",8,"Box/Carton","Hypergeometric Sample","N","","Aranda sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8
"2738","22955AC","Air Cargo",2018,"Perishable","THA","HOUSTON","TX",60,"Box/Carton",23,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","TX Houston Air CBP",5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,23
"2739","22958AC","Air Cargo",2018,"Perishable","THA","KATY","TX",15,"Box/Carton",13,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","TX Houston Air CBP",5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,13
"2740","22959AC","Air Cargo",2018,"Perishable","THA","KATY","TX",9,"Box/Carton",9,"Box/Carton","Hypergeometric Sample","N","","Mokara sp., CF","TX Houston Air CBP",5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9
"2741","22960AC","Air Cargo",2018,"Perishable","THA","HOUSTON","TX",17,"Box/Carton",14,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","TX Houston Air CBP",5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,14
"2742","22964AC","Air Cargo",2018,"Perishable","CRI","CARLSBAD","CA",12,"Box/Carton",11,"Box/Carton","Hypergeometric Sample","N","","Alpinia sp., CF","GA Atlanta CBP",1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,11
"2743","22968AC","Air Cargo",2018,"Perishable","CRI","CARLSBAD","CA",11,"Box/Carton",11,"Box/Carton","Hypergeometric Sample","N","","Monstera sp., CF","GA Atlanta CBP",1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,11
"2744","22969AC","Air Cargo",2018,"Perishable","NLD","ARLINGTON","TX",21,"Box/Carton",16,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","TX Dallas/Ft. Worth CBP",5501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,16
"2745","22970AC","Air Cargo",2018,"Perishable","NLD","ARLINGTON","TX",21,"Box/Carton",16,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","TX Dallas/Ft. Worth CBP",5501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,16
"2746","22973AC","Air Cargo",2018,"Perishable","THA","EL GRANADA","CA",65,"Box/Carton",23,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,65,23
"2747","22982SC","Southern Border Cargo",2013,"Perishable","MEX","VISTA","CA",334,"Box/Carton",28,"Box/Carton","Hypergeometric Sample","N","","Helianthus sp., CF","CA Otay Mesa CBP",2506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,334,28
"2748","22987NC","Northern Border Cargo",2017,"Perishable","CAN","POTTSVILLE","PA",34,"Box/Carton",20,"Box/Carton","Hypergeometric Sample","N","","Gerbera sp., CF","NY Buffalo CBP Peace Bridge",901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34,20
"2749","22989SC","Southern Border Cargo",2013,"Perishable","MEX","CARLSBAD","CA",70,"Box/Carton",24,"Box/Carton","Hypergeometric Sample","N","","Delphinium sp., CF","CA Otay Mesa CBP",2506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,24
"2750","22998NC","Northern Border Cargo",2017,"Perishable","CAN","MARINE CITY","MI",71,"Box/Carton",24,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","MI Port Huron CBP",3802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71,24
"2751","23002AC","Air Cargo",2018,"Perishable","ECU","BROOKLYN","NY",24,"Box/Carton",17,"Box/Carton","Hypergeometric Sample","N","","Rosa sp., CF","NY JFK CBP",4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,17
"2752","23013NC","Northern Border Cargo",2017,"Perishable","CAN","SPRINGFIELD","MA",87,"Box/Carton",25,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","NY Buffalo CBP Peace Bridge",901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,87,25
"2753","23014AC","Air Cargo",2018,"Perishable","CRI","CARLSBAD","CA",12,"Box/Carton",11,"Box/Carton","Hypergeometric Sample","N","","Alpinia sp., CF","GA Atlanta CBP",1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,11
"2754","23015AC","Air Cargo",2018,"Other","THA","ELMHURST","NY",16,"Box/Carton",14,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","NY JFK CBP",4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,14
"2755","23026AC","Air Cargo",2018,"Perishable","THA","SAN BRUNO","CA",25,"Box/Carton",17,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,17
"2756","23027AC","Air Cargo",2018,"Perishable","IND","EDISON","NJ",108,"Box/Carton",25,"Box/Carton","Hypergeometric Sample","Y","Wholesale/ Retail","Basil, Polianthes sp., CF,  Artemsia sp., CF, Jasminum sp., CF, Marigold sp., CF, Musa sp., CF, Nelumbo sp., CF, Nerine sp., CF","NJ Newark Air Cargo CBP",4601,NA,5073,"Marigold sp., CF","9,500","Stems","Associated with cargo","N","N","N","Y","149447","N","","Nov 19, 2018 7:46:47 PM",1,108,25
"2757","23028AC","Air Cargo",2018,"Perishable","THA","EL GRANADA","CA",110,"Box/Carton",26,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,110,26
"2758","23032AC","Air Cargo",2018,"Perishable","THA","EL GRANADA","CA",73,"Box/Carton",24,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,73,24
"2759","23032NC","Northern Border Cargo",2017,"Perishable","CAN","MAZOMANIE","WI",160,"Box/Carton",27,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","MI Port Huron CBP",3802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,160,27
"2760","23036AC","Air Cargo",2018,"Perishable","NLD","WILMINGTON","MA",180,"Box/Carton",27,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","MA Boston CBP",417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,180,27
"2761","23044AC","Air Cargo",2018,"Perishable","THA","EL GRANADAQ","CA",85,"Box/Carton",25,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85,25
"2762","23048AC","Air Cargo",2018,"Perishable","THA","EL GRANADA","CA",110,"Box/Carton",26,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,110,26
"2763","23052AC","Air Cargo",2018,"Perishable","NLD","LONG ISLAND CITY","NY",32,"Box/Carton",19,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","NY JFK CBP",4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,32,19
"2764","23057AC","Air Cargo",2018,"Perishable","COL","BRONX","NY",219,"Box/Carton",27,"Box/Carton","Hypergeometric Sample","N","","Basil, Berzelia sp., CF","NY JFK CBP",4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,219,27
"2765","23062AC","Air Cargo",2018,"Perishable","THA","KATY","TX",15,"Box/Carton",13,"Box/Carton","Hypergeometric Sample","N","","Mokara sp., CF","TX Houston Air CBP",5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,13
"2766","23063AC","Air Cargo",2018,"Perishable","THA","KATY","TX",13,"Box/Carton",12,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","TX Houston Air CBP",5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,12
"2767","23065AC","Air Cargo",2018,"Perishable","THA","SPRING","TX",30,"Box/Carton",19,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","TX Houston Air CBP",5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,19
"2768","23068AC","Air Cargo",2018,"Perishable","NLD","IRVING","TX",8,"Box/Carton",8,"Box/Carton","Hypergeometric Sample","N","","Gerbera sp., CF","TX Dallas/Ft. Worth CBP",5501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8
"2769","23105SC","Southern Border Cargo",2013,"Perishable","MEX","CARLSBAD","CA",700,"Box/Carton",28,"Box/Carton","Hypergeometric Sample","N","","Brassica Oleracea, CF","CA Otay Mesa CBP",2506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,700,28
"2770","23117AC","Air Cargo",2018,"Perishable","THA","EL GRANADA","CA",112,"Box/Carton",26,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,112,26
"2771","23119NC","Northern Border Cargo",2017,"Perishable","CAN","SEATTLE","WA",16,"Box/Carton",14,"Box/Carton","Hypergeometric Sample","N","","Gerbera sp., CF","WA Blaine CBP Pacific Highway",3004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,14
"2772","23127AC","Air Cargo",2018,"Perishable","NLD","LOS ANGELES","CA",131,"Box/Carton",26,"Box/Carton","Hypergeometric Sample","N","","Cymbidium sp., CF","CA Los Angeles CBP",2720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,131,26
"2773","23129AC","Air Cargo",2018,"Perishable","THA","LOS ANGELES","CA",16,"Box/Carton",14,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA Los Angeles CBP",2720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,14
"2774","23136AC","Air Cargo",2018,"Perishable","THA","CARSON","CA",82,"Box/Carton",24,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA Los Angeles CBP",2720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,82,24
"2775","23137AC","Air Cargo",2018,"Perishable","PER","LOS ANGELES","CA",24,"Box/Carton",17,"Box/Carton","Hypergeometric Sample","N","","Hydrangea sp. , CF","CA Los Angeles CBP",2720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,17
"2776","23138AC","Air Cargo",2018,"Perishable","ETH","NEW YORK","NY",239,"Box/Carton",27,"Box/Carton","Hypergeometric Sample","N","","Rosa sp., CF","NJ Newark Air Cargo CBP",4601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,239,27
"2777","23148AC","Air Cargo",2018,"Perishable","THA","EL GRANADA","CA",12,"Box/Carton",11,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,11
"2778","23149AC","Air Cargo",2018,"Perishable","COL","SAN JUAN","PR",22,"Box/Carton",16,"Box/Carton","Hypergeometric Sample","N","","Chrysanthemum sp., CF","GA Atlanta CBP",1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,16
"2779","23151AC","Air Cargo",2018,"Perishable","THA","HOUSTON","TX",17,"Box/Carton",14,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","TX Houston Air CBP",5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,14
"2780","23157AC","Air Cargo",2018,"Perishable","ETH","NEW YORK","NY",227,"Box/Carton",27,"Box/Carton","Hypergeometric Sample","N","","Rosa sp., CF","NJ Newark Air Cargo CBP",4601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,227,27
"2781","23161AC","Air Cargo",2018,"Perishable","NLD","ARLINGTON","TX",10,"Box/Carton",10,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","TX Dallas/Ft. Worth CBP",5501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10
"2782","23165AC","Air Cargo",2018,"Perishable","ISR","NORTHFIELD","FL",16,"Box/Carton",14,"Box/Carton","Hypergeometric Sample","N","","Eustoma sp., CF","NY JFK CBP",4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,14
"2783","23168AC","Air Cargo",2018,"Perishable","ECU","NEW YORK CITY","NY",87,"Box/Carton",25,"Box/Carton","Hypergeometric Sample","N","","Rosa sp., CF","NY JFK CBP",4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,87,25
"2784","23180AC","Air Cargo",2018,"Perishable","ITA","JAMAICA","NY",37,"Box/Carton",20,"Box/Carton","Hypergeometric Sample","N","","Ruscus sp.,  CF","NY JFK CBP",4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37,20
"2785","23181AC","Air Cargo",2019,"Perishable","THA","EL GRANADA","CA",12,"Box/Carton",11,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,11
"2786","23182AC","Air Cargo",2019,"Perishable","NLD","IRVING","TX",8,"Box/Carton",8,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","TX Dallas/Ft. Worth CBP",5501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8
"2787","23184AC","Air Cargo",2018,"Perishable","THA","NEWARK","NJ",8,"Box/Carton",8,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","NY JFK CBP",4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8
"2788","23190AC","Air Cargo",2019,"Perishable","THA","SPRING","TX",30,"Box/Carton",19,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","TX Houston Air CBP",5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,19
"2789","23191AC","Air Cargo",2019,"Perishable","CRI","CARSBAD","CA",10,"Box/Carton",10,"Box/Carton","Hypergeometric Sample","N","","Alpinia sp., CF","GA Atlanta CBP",1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10
"2790","23205AC","Air Cargo",2019,"Perishable","THA","EL GRANADA","CA",84,"Box/Carton",25,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,84,25
"2791","23213NC","Northern Border Cargo",2017,"Perishable","CAN","MARINE CITY","MI",90,"Box/Carton",25,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","MI Port Huron CBP",3802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,25
"2792","23244SC","Southern Border Cargo",2013,"Perishable","MEX","DALLAS","TX",72,"Box/Carton",24,"Box/Carton","Hypergeometric Sample","N","","Strelitzia sp., CF","TX Laredo CBP Colombia",2304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72,24
"2793","23253NC","Northern Border Cargo",2017,"Perishable","CAN","COPPELL","TX",488,"Box/Carton",28,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","MI Port Huron CBP",3802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,488,28
"2794","23257AC","Air Cargo",2019,"Perishable","THA","HOUSTON","TX",24,"Box/Carton",17,"Box/Carton","Hypergeometric Sample","Y","Wholesale/ Retail","Dendrobium Sp., CF","TX Houston Air CBP",5309,NA,5125,"Dendrobium Sp., CF","24","Box/Carton","Associated with cargo","N","N","N","Y","159807 (CONTARINIA SP.)","N","","Jan 31, 2019 9:08:13 AM",1,24,17
"2795","23269AC","Air Cargo",2019,"Perishable","NLD","LOS ANGELES","CA",61,"Box/Carton",23,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","CA Los Angeles CBP",2720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,61,23
"2796","23279NC","Northern Border Cargo",2017,"Perishable","CAN","POTTSVILLE","PA",47,"Box/Carton",22,"Box/Carton","Hypergeometric Sample","N","","Gerbera sp., CF","NY Buffalo CBP Peace Bridge",901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,47,22
"2797","23289SC","Southern Border Cargo",2013,"Perishable","MEX","SAN ANTONIO","TX",137,"Box/Carton",26,"Box/Carton","Hypergeometric Sample","N","","Eucalyptus sp., CF","TX Laredo CBP Colombia",2304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,137,26
"2798","23314AC","Air Cargo",2019,"Perishable","THA","SAN BRUNO","CA",25,"Box/Carton",17,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,17
"2799","23321NC","Northern Border Cargo",2017,"Perishable","CAN","WILMINGTON","MA",1152,"Box/Carton",29,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","NY Buffalo CBP Peace Bridge",901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1152,29
"2800","23334AC","Air Cargo",2019,"Perishable","ARE","EDISON","NJ",20,"Box/Carton",16,"Box/Carton","Hypergeometric Sample","N","","Jasminum sp., CF","NJ Newark Air Cargo CBP",4601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,16
"2801","23336AC","Air Cargo",2019,"Perishable","THA","SPRING","TX",34,"Box/Carton",20,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","TX Houston Air CBP",5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34,20
"2802","23341AC","Air Cargo",2019,"Perishable","THA","KATY","TX",13,"Box/Carton",12,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","TX Houston Air CBP",5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,12
"2803","23341NC","Northern Border Cargo",2017,"Perishable","CAN","WESTLAND","MI",150,"Box/Carton",26,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","MI Port Huron CBP",3802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,150,26
"2804","23350AC","Air Cargo",2019,"Perishable","THA","EL GRANADA","CA",60,"Box/Carton",23,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,23
"2805","23372AC","Air Cargo",2019,"Perishable","NLD","MCADOO","PA",478,"Box/Carton",28,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","NY JFK CBP",4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,478,28
"2806","23376AC","Air Cargo",2019,"Perishable","NLD","MCADOO","PA",480,"Box/Carton",28,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","NY JFK CBP",4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,480,28
"2807","23379AC","Air Cargo",2019,"Perishable","NLD","INGLEWOOD","CA",23,"Box/Carton",17,"Box/Carton","Hypergeometric Sample","N","","Ranunculus sp., CF","CA Los Angeles CBP",2720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,17
"2808","23380AC","Air Cargo",2019,"Perishable","NLD","INGLEWOOD","CA",37,"Box/Carton",20,"Box/Carton","Hypergeometric Sample","N","","Cymbidium sp., CF","CA Los Angeles CBP",2720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37,20
"2809","23381AC","Air Cargo",2019,"Perishable","ITA","SAN FRANCISCO","CA",80,"Box/Carton",24,"Box/Carton","Hypergeometric Sample","N","","Ranunculus sp., CF","CA Los Angeles CBP",2720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80,24
"2810","23383AC","Air Cargo",2019,"Perishable","NLD","INGLEWOOD","CA",30,"Box/Carton",19,"Box/Carton","Hypergeometric Sample","N","","Narcissus sp., CF","CA Los Angeles CBP",2720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,19
"2811","23384AC","Air Cargo",2019,"Perishable","COL","SAN JUAN","PR",14,"Box/Carton",13,"Box/Carton","Hypergeometric Sample","N","","Chrysanthemum sp., CF","PR San Juan Air CBP",4913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,13
"2812","23385NC","Northern Border Cargo",2017,"Perishable","CAN","BYRON CENTER","MI",260,"Box/Carton",27,"Box/Carton","Hypergeometric Sample","N","","Gerbera sp., CF","NY Buffalo CBP Peace Bridge",901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,260,27
"2813","23398AC","Air Cargo",2019,"Perishable","MYS","SAN FRANCISCO","CA",18,"Box/Carton",15,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","CA San Francisco CBP",2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,15
"2814","23404NC","Northern Border Cargo",2017,"Perishable","CAN","WOODSTOCK","GA",16,"Box/Carton",14,"Box/Carton","Hypergeometric Sample","N","","Eustoma sp., CF","MI Port Huron CBP",3802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,14
"2815","23405NC","Northern Border Cargo",2017,"Perishable","CAN","ATLANTA","GA",800,"Box/Carton",28,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","MI Port Huron CBP",3802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,800,28
"2816","23408AC","Air Cargo",2018,"Perishable","THA","CHICAGO","IL",50,"Box/Carton",22,"Box/Carton","Hypergeometric Sample","N","","Dendrobium Sp., CF","IL Chicago CBP",3901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,22
"2817","23409AC","Air Cargo",2018,"Perishable","THA","CHICAGO","IL",20,"Box/Carton",16,"Box/Carton","Hypergeometric Sample","Y","Wholesale/ Retail","Mokara sp., CF","IL Chicago CBP",3901,NA,5157,"Mokara sp., CF","630","Stems","Associated with cargo","N","N","N","Y","091529 (Indosuccinea tenella (Morelet) (Succineidae))","N","","Mar 14, 2019 3:56:48 PM",1,20,16
"2818","23414AC","Air Cargo",2018,"Perishable","NLD","MINNEAPOLLIS","MN",96,"Box/Carton",25,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","IL Chicago CBP",3901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,96,25
"2819","23415AC","Air Cargo",2018,"Perishable","ITA","ELK GROVE VILLAGE","IL",19,"Box/Carton",15,"Box/Carton","Hypergeometric Sample","N","","Danae sp., CF","IL Chicago CBP",3901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,15
"2820","23416AC","Air Cargo",2018,"Perishable","NLD","ELK GROVE VILLAGE","IL",38,"Box/Carton",20,"Box/Carton","Hypergeometric Sample","N","","Tulipa sp., CF","IL Chicago CBP",3901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38,20
